feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,label
0.0,0.0,0.0,0.3614669355768382,-0.1782259682353232,-0.0808749855858952,0.5740798976834712,-0.5844008958439908,-0.0801379857172484,0.5917868945276066,-0.998931821963394,-0.0775769861736877,0.5795448967094609,-1.290195770052299,-0.0466329916887425,0.404798927853908,-0.9591888290466678,0.0074099986793382,0.4098309269570699,-1.2591387755874934,-0.1141739796511159,0.375981932989874,-0.9018298392695876,-0.1550319723691191,0.3649639349535786,-0.7678328631514645,-0.1586449717251851,0.1829489673935573,-0.9830778247890042,0.009362998331261,0.2033369637598661,-1.2654167744685847,-0.1225279781622079,0.1964059649951572,-0.8455858492937842,-0.1278319772168922,0.180605967811143,-0.7378618684931045,-0.0935269833309678,-0.0294109947581671,-0.9702988270665664,-0.0123819977931938,-0.0062139988924977,-1.263807774755352,-0.168783969918142,0.0093519983332215,-0.8374508507436605,-0.101932981832792,-0.0017869996815084,-0.7015538749641688,-0.0090609983850855,-0.2453789562668487,-0.9208928358720472,-0.0378019932626647,-0.2136829619159301,-1.1877937883030951,-0.131370976586147,-0.1670199702325344,-0.8943518406023688,-0.066462988154502,-0.1573909719486817,-0.7508528661777581,0.0149409973371111,A
0.0,0.0,0.0,0.3577790584492962,-0.1761360287748169,-0.0828900135414939,0.5736700937187699,-0.5840960954220346,-0.0819600133895626,0.5896630963314989,-1.001861163671066,-0.0783500127998075,0.5757400940569397,-1.2932902112809592,-0.0465090075980376,0.4069380664802565,-0.9597681567944572,0.0051620008433006,0.414903067781475,-1.2567792053162654,-0.1142580186659912,0.3784120618200484,-0.9010621472038318,-0.1528500249706521,0.3643620595247415,-0.7662451251791775,-0.1549490253135595,0.1842310300972731,-0.982849160565132,0.0081520013317681,0.2056760336006793,-1.266965206980322,-0.1240800202705823,0.1978520323224956,-0.8479981385349232,-0.1293190211264622,0.1799130293918542,-0.7340341199169619,-0.0941660153836207,-0.0285870046701735,-0.9697281584215932,-0.012285002006964,-0.0062590010225143,-1.266472206899782,-0.1687550275690048,0.0102320016715715,-0.8405861373240467,-0.1024850167426711,-0.002534000413972,-0.6982471140705455,-0.0093220015229075,-0.2459140401742423,-0.920025150301761,-0.0363850059441097,-0.2112620345132476,-1.190717194523912,-0.1300510212460469,-0.163985026789744,-0.8967261464954723,-0.0653510106761994,-0.1568830256295113,-0.7503901225889932,0.0163420026697441,A
0.0,0.0,0.0,0.3533190348342553,-0.176043017356346,-0.0875900086356307,0.5728410564772618,-0.576297056817994,-0.0892470087989969,0.5936790585317118,-0.9874470973538952,-0.0883750087130251,0.577668056953163,-1.279240126122209,-0.0587370057909697,0.4019950396332959,-0.9586110945109104,0.0102420010097742,0.4110520405262392,-1.2506411233025905,-0.1124680110883904,0.3774320372115925,-0.8967040884074055,-0.155555015336403,0.3635800358459028,-0.763949075318889,-0.1601810157924874,0.1830930180514161,-0.9829820969136842,0.01493800147276,0.2074140204492603,-1.2614951243727026,-0.1209070119204042,0.2000800197261902,-0.8415610829707736,-0.1301460128312912,0.1805080177965571,-0.7318600721551858,-0.0964640095105318,-0.0271860026803089,-0.9707610957087972,-0.0049090004839857,-0.0014410001420703,-1.258040124032069,-0.1644020162086421,0.013425001323591,-0.8341600822410978,-0.1006820099263908,-0.0015500001528168,-0.6977650687937081,-0.0078700007759152,-0.2434860240056535,-0.9243040911285312,-0.0290190028610271,-0.2045920201710351,-1.1841311167452688,-0.1231490121414464,-0.1594470157201212,-0.8947720882169267,-0.0595290058690542,-0.1556150153423185,-0.7558260745180301,0.0219630021653654,A
0.0,0.0,0.0,0.3571438496417567,-0.1815389235717662,-0.0844419644497715,0.5747187580423043,-0.5877007525768599,-0.0842779645188158,0.5943727497679363,-0.999428579238658,-0.0813649657451939,0.579571755999183,-1.2888614573868629,-0.0491429793107117,0.4045728296740654,-0.959629595994106,0.0088599962699246,0.4128538261877501,-1.2533164723513697,-0.1114109530957758,0.3770798412486661,-0.8952556230956716,-0.1529669356006277,0.3635258469549236,-0.7688116763288149,-0.1582239333874216,0.1847759222089836,-0.982701586280754,0.0124679947509503,0.2088559120712618,-1.2630414682571278,-0.1208439491244664,0.2025929147079956,-0.8426426452458358,-0.1287109458124458,0.1834959227478658,-0.7388556889403427,-0.0958379596520358,-0.0250929894358034,-0.9701765915538004,-0.0076499967793367,-0.0003349998589644,-1.2651014673898642,-0.164301930828573,0.0173279927048819,-0.8381486471378176,-0.097985958747724,0.00345399854586,-0.7030627040092579,-0.0054099977223806,-0.2399498989806339,-0.9242386108937783,-0.0318329865982517,-0.201791915045218,-1.1843875013705982,-0.1251849472968979,-0.1564949341153336,-0.8887306258427079,-0.0601669746695886,-0.1523759358494398,-0.7492636845585567,0.0213859909964569,A
0.0,0.0,0.0,0.3584759153543467,-0.1734769590374976,-0.0896589788291416,0.5828368623767879,-0.5740928644414772,-0.0921499782409507,0.6006928581605145,-0.9922167657113556,-0.0903689786614918,0.5875168612717162,-1.2862606962797996,-0.0593659859821191,0.408743903484744,-0.9567997740742448,0.0014799996505329,0.4172539014753083,-1.2487857051286368,-0.119121971872149,0.3810309100285154,-0.8919687893825565,-0.1596649622988757,0.3662549135175194,-0.7640838195795833,-0.1641709612348901,0.18867795544814,-0.9820127681207896,0.0071799983046123,0.2139879494717804,-1.2614717021331372,-0.1282849697085226,0.2063239512814532,-0.8394758017775404,-0.136729967714435,0.1852019562689154,-0.7326448270031617,-0.1037849754936198,-0.0210509950293028,-0.9712017706735522,-0.0107919974517237,0.0050309988120479,-1.2645227014127156,-0.1697589599154156,0.0218099948500828,-0.8371278023319653,-0.1043579753583194,0.0059849985867833,-0.7006698345533038,-0.0119039971891511,-0.237650943884321,-0.925899781370551,-0.0330049922066476,-0.1983459531652698,-1.1849237202081422,-0.1284059696799513,-0.1521189640806856,-0.8913687895242323,-0.0646039847452889,-0.1488059648629724,-0.7530548221838216,0.0164289961206791,A
0.0,0.0,0.0,0.3591591560076373,-0.1792330778533097,-0.0832610361660208,0.5789412514741872,-0.5856072543696927,-0.0817000354879704,0.6009172610198865,-0.9955424324328648,-0.0775030336649225,0.5878332553365988,-1.2841935578139927,-0.0450720195778923,0.4070211767974199,-0.9563444154064576,0.0088980038650178,0.4182011816536685,-1.2427605398167705,-0.1072510465865399,0.3808041654095604,-0.8892853862780878,-0.1465610636615965,0.363564157921034,-0.7622763311092795,-0.1510870656275518,0.189841082461099,-0.9817344264350936,0.01256500545785,0.2156850936869388,-1.2547175450105237,-0.1191520517559688,0.2078700902923428,-0.8350743627304946,-0.1275010553825179,0.1856940806597696,-0.7268153157061105,-0.0952370413680274,-0.0188790082004576,-0.9706254216096852,-0.006797002952408,0.0081950035596562,-1.261891548126689,-0.1616370702101478,0.0251120109078814,-0.837282363689582,-0.0969340421051521,0.0076110033059846,-0.6990263036354225,-0.0060120026114281,-0.2349151020398601,-0.9262914023523576,-0.0300580130562719,-0.1923300835422442,-1.1806655128446095,-0.1235080536480814,-0.1480120642918663,-0.8895533863944989,-0.0604780262697855,-0.1483770644504111,-0.7530563271043947,0.0193200083920145,A
0.0,0.0,0.0,0.3560688616065644,-0.1797119301512878,-0.085476966777631,0.578718775069128,-0.5816057739470369,-0.086586966346207,0.6020397660049486,-0.9908156148992744,-0.0846889670839032,0.5879097714968596,-1.2823195016003348,-0.0540089790083072,0.4091938409584561,-0.954875628868084,0.0066229974258367,0.4199328367845261,-1.2435625166640287,-0.1125849562415572,0.3833878509884812,-0.8874406550780639,-0.1538989401840336,0.3674638571776666,-0.759947704630803,-0.1588899382441802,0.1914459255906308,-0.9814446185415034,0.0107199958334546,0.2165289158416143,-1.2564925116385222,-0.1220689525554084,0.2083349190263785,-0.8367916747638245,-0.1304759492878574,0.1869359273435337,-0.7297517163670906,-0.0979559619274147,-0.0170399933770585,-0.971277622493114,-0.0086159966512169,0.0091779964327842,-1.260740509987451,-0.1637249363649595,0.0245739904488167,-0.8363546749336734,-0.0981929618352998,0.0081539968307825,-0.6988947283602893,-0.0063989975128989,-0.2316979099458749,-0.9276376394546848,-0.0321129875186315,-0.1909959257655324,-1.184053539793408,-0.124290951691783,-0.1477169425867932,-0.8920636532812412,-0.0596329768224255,-0.1467819429501999,-0.7534247071660992,0.0215309916315403,A
0.0,0.0,0.0,0.362286993197156,-0.1894949964417577,-0.0750429985908801,0.5844499890254905,-0.5841029890320063,-0.0745339986004378,0.6126059884967912,-0.9969539812796968,-0.0749379985928517,0.6002389887290125,-1.2937859757059342,-0.0479579990994686,0.4282399919587236,-0.9499799821617512,0.0132949997503531,0.4346429918384913,-1.2610549763205403,-0.113464997869411,0.3928399926234471,-0.9084369829418248,-0.1591599970113731,0.3799849928648319,-0.7716769855098355,-0.1653399968953282,0.2033149961822527,-0.9790569816157576,0.0105089998026672,0.2249529957759451,-1.2660049762275918,-0.1266509976218109,0.2106689960441629,-0.8474709840866138,-0.1354959974557239,0.1944639963484523,-0.73837998613507,-0.1034869980567729,-0.0116319997815801,-0.9727649817339058,-0.0161089996975132,0.0122759997694874,-1.270695976139507,-0.1761989966914233,0.0209299996069869,-0.8435019841611416,-0.1091249979509053,0.0088229998343261,-0.7031199867971646,-0.0156329997064513,-0.232210995639658,-0.9312869825127588,-0.046107999134207,-0.1950719963370356,-1.199632977473892,-0.1403139973652539,-0.1543499971016929,-0.9026589830503212,-0.0736279986174502,-0.1485229972111094,-0.7561829858007743,0.0091789998276413,A
0.0,0.0,0.0,0.3611460981483273,-0.1829730497264095,-0.0799330217233203,0.5883931599070424,-0.5774991569463898,-0.0821340223214841,0.6165431675573428,-0.991609269488696,-0.0841870228794261,0.6045651643020925,-1.2898023505283425,-0.0591110160645439,0.4253931156086774,-0.947910257612658,0.0078360021295827,0.431553117282775,-1.259419342271182,-0.1186340322410566,0.3941251071110008,-0.909185247088399,-0.1633070443817982,0.3809431035285403,-0.767394208553985,-0.1678680456213371,0.2020910549220913,-0.9793342661527304,0.0079750021673586,0.2245960610382552,-1.268036344613016,-0.1304030354395073,0.2133930579936258,-0.8493592308295401,-0.139257037845751,0.1965980534292636,-0.731784198876287,-0.1059400287912196,-0.0113030030718062,-0.9741032647311062,-0.0155240042189436,0.011252003057946,-1.2726163458577189,-0.1768670480669873,0.0225770061357312,-0.8447572295788587,-0.1102660299668927,0.0114690031169199,-0.6970061894247008,-0.0159150043252053,-0.2312140628368232,-0.9334532536836918,-0.0426110115803535,-0.1927490523832243,-1.1995473259998215,-0.1403570381446971,-0.1519060412833585,-0.9005252447348785,-0.075668020564225,-0.1474180400636587,-0.7510032040994175,0.007029001910265,A
0.0,0.0,0.0,0.3596179799698185,-0.1795049900018415,-0.0866899951714974,0.5909189670867008,-0.5668689684262496,-0.0924869948486132,0.6222409653421126,-0.9800669454117428,-0.0970149945964104,0.609197966068588,-1.28117492864048,-0.0739669958801493,0.4302609760351097,-0.9453439473457615,0.0051879997110362,0.4399499754954469,-1.2511309303138858,-0.1208959932662747,0.3968309778971103,-0.899352949907391,-0.1644239908418305,0.3822919787069108,-0.7639379574498029,-0.1691309905796577,0.2081059884088089,-0.97808094552236,0.0070399996078825,0.2336599869854895,-1.2647919295529886,-0.1343829925150691,0.2160959879637779,-0.8430899530411555,-0.1439269919834826,0.1973319890089045,-0.7291539593872193,-0.1100489938704362,-0.0058519996740524,-0.9722729458458568,-0.0153059991474788,0.0196929989031295,-1.268278929358768,-0.1804739899478697,0.025657998570888,-0.8394869532418372,-0.1142309936375051,0.0120369993295572,-0.6966199611993141,-0.0191549989330953,-0.2268649873639608,-0.9308769481515516,-0.0416189976818843,-0.1868269895940172,-1.1944379334716009,-0.1418619920985,-0.1493229916829336,-0.8966289500591138,-0.0773989956889921,-0.1470799918078653,-0.7503089582089176,0.0055619996902049,A
0.0,0.0,0.0,0.3594170532106204,-0.1802520266857737,-0.0863050127771991,0.590736087456712,-0.5720010846830509,-0.0920380136259528,0.6232710922734223,-0.9796851450394576,-0.0956510141608467,0.6124480906711092,-1.276872189037111,-0.0719310106491711,0.4238540627503271,-0.9472841402425856,-0.0006450000954903,0.4366410646434045,-1.2463531845188636,-0.1248890184894458,0.3953560585312827,-0.8967271327577717,-0.169052025027647,0.3768480557912282,-0.7615961127520281,-0.1742030257902372,0.2017040298616787,-0.97944314500363,0.0025710003806289,0.2303960341094441,-1.2624641869040494,-0.1351630200104811,0.2161510320005142,-0.8445681250357865,-0.1455180215435081,0.194015028723345,-0.7270481076372992,-0.1135500168107405,-0.0104450015463512,-0.9740791442095058,-0.0172070025474452,0.0178290026395305,-1.271254188205383,-0.1768000261747154,0.027982004142652,-0.8446101250420044,-0.1110170164357374,0.0130840019370473,-0.6955171029692282,-0.0178940026491536,-0.2287360338636861,-0.9338491382535736,-0.0409630060644506,-0.1862160275687262,-1.1984651774291872,-0.1383980204894132,-0.1467690217287149,-0.901196133419394,-0.0738470109328292,-0.1454230215294436,-0.7508711111642236,0.0086070012742408,A
0.0,0.0,0.0,0.3598838725460694,-0.18218493547867,-0.0872519690994588,0.5884507915984237,-0.5698887981722083,-0.0929019670984954,0.6219107797484706,-0.9832186517902264,-0.0967819657243825,0.6099127839975962,-1.284376545134274,-0.0727599742318414,0.4251888494181201,-0.9458456650259796,0.0060239978665834,0.4379288449062133,-1.247127558326112,-0.1189999578558154,0.3967388594937676,-0.8944416832308507,-0.1641579418629827,0.3794808656057368,-0.766262728625804,-0.1705229396088,0.2024189283127419,-0.9792586531926716,0.0088919968508731,0.2306139183274034,-1.26689055132699,-0.1301509539066573,0.2162159234264956,-0.8465667001859165,-0.1415859498569199,0.1937579313800595,-0.7344037399087584,-0.1098389611002093,-0.0108389961613376,-0.9750996546655932,-0.0122439956637529,0.0188509933238653,-1.2709495498894838,-0.1731109386922525,0.0274829902668182,-0.8445787008899723,-0.1082659616572916,0.0116229958836818,-0.7029127510613846,-0.015181994623252,-0.2292449188122386,-0.935896668549446,-0.0375469867026243,-0.1887989331363032,-1.2016965744156285,-0.1334309527450361,-0.1493169471189646,-0.9065476789434768,-0.0688599756130373,-0.1467569480255958,-0.7612367304057761,0.0132589953042878,A
