feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,label
0.0,0.0,0.0,-0.21958428807557176,-0.15558403287137088,-0.08296329378322335,-0.33033370088777947,-0.4707939001061159,-0.12186183445814128,-0.2020242307162045,-0.744040953604963,-0.16008674155105868,-0.023794966678484943,-0.8291315113313461,-0.19817996087606618,-0.4018857430901968,-0.8727454870802676,-0.029254944132594513,-0.4733972659794111,-1.2396782576186924,-0.07925577662514524,-0.4931301715092914,-1.4543749035391476,-0.13807968956765784,-0.5030016891883818,-1.644947363361343,-0.1895594769921195,-0.2593590588985054,-0.9648154965058741,-0.043173328217838584,-0.33711562093513814,-1.3586784155818692,-0.0731576199880878,-0.3691157485372386,-1.600350794267248,-0.1285931053639962,-0.40141470607421154,-1.8081794165997878,-0.17831536757827604,-0.11297291012422447,-0.9708072899457736,-0.07160775625807154,-0.17435460471267894,-1.3368942198210851,-0.0972970008287986,-0.21410911587901105,-1.5571268169079053,-0.14616329255166421,-0.2602859381880249,-1.743221892621165,-0.190845965186316,0.04303657553577832,-0.911583248785381,-0.11293239081102145,0.00032921941977469586,-1.1954261026868231,-0.13800878076955253,-0.04371527403192923,-1.372541085611459,-0.15802532149185403,-0.09208520416805763,-1.52292851656454,-0.1798905558790442,B
0.0,0.0,0.0,-0.2157656648040936,-0.1542171740143863,-0.08514308167080557,-0.3236861001452837,-0.46720899826732354,-0.1222947855443581,-0.19029092696583175,-0.742552759850017,-0.1586894169098261,-0.0052343291287434346,-0.8164199735030601,-0.19446234634812534,-0.40204561159464297,-0.8659104551408249,-0.023343904620143137,-0.4736967587008426,-1.2279465394870266,-0.07133026869217705,-0.49399231838777125,-1.44399297290339,-0.13002594983221477,-0.5056793118735001,-1.6370615036406047,-0.18249959797534582,-0.2632005191020262,-0.9640591400299834,-0.03626928823499043,-0.3411739737095146,-1.3521716092407394,-0.06549429253714127,-0.3726601680854809,-1.5972074018739557,-0.12072047582555978,-0.40506387417654294,-1.812180898093431,-0.1703864378459932,-0.11821361321600835,-0.9728782826903853,-0.06446146514200608,-0.1807648490495362,-1.3336659494570304,-0.09076346764141993,-0.21903461364694868,-1.5521440396046589,-0.13976761793293174,-0.2652561464418584,-1.7405397784376697,-0.18420927827505992,0.03856056066012046,-0.9145836995678759,-0.10614056288840855,-0.003920733121338473,-1.1921284865217556,-0.13254283989220444,-0.04780085623892712,-1.3666913574752615,-0.15332974465060512,-0.09695040456179291,-1.5165114944724947,-0.17567591795214677,B
0.0,0.0,0.0,-0.2153467021313861,-0.15077946328504083,-0.08621222443869553,-0.3295961594783948,-0.46584320865267687,-0.12605672898500472,-0.19654271534613044,-0.7410322260824388,-0.16487867545003693,-0.006689443999683767,-0.8076798417148303,-0.20409352600541203,-0.3988278750895798,-0.8685950874137579,-0.03369908159479247,-0.4698427708030901,-1.2300114409779979,-0.08377924141772622,-0.48902958721483375,-1.4468693126876258,-0.14347043975827792,-0.4995271785516869,-1.641875672295877,-0.19759045958704477,-0.26036444386720975,-0.9643730152827241,-0.046851294157423735,-0.3381544165231709,-1.3514188048939453,-0.07810731826739195,-0.3666047024495368,-1.5943040539728246,-0.13373850767440063,-0.3968885407975028,-1.8079078738573051,-0.1850880499430575,-0.11591678111500216,-0.9706846668878475,-0.07492882492115666,-0.1794765735758529,-1.332609780876762,-0.10365112137160609,-0.21703921205901694,-1.5499965619387746,-0.1552877858601289,-0.2635731606050099,-1.7370037972461991,-0.2024916862524757,0.03885216985659706,-0.9099658732340913,-0.11630464797341754,-0.003591546364288047,-1.1904339097238448,-0.14675471497499012,-0.047858740542918284,-1.3662786390799897,-0.17250504458823063,-0.09852825650136633,-1.5157736082235251,-0.1993031184423855,B
0.0,0.0,0.0,-0.21881222522894053,-0.1551481067342533,-0.08069380248246476,-0.3316389379674403,-0.46952477001812104,-0.11929374534549726,-0.20556972452704347,-0.7412412659014904,-0.15812122258485103,-0.02733951939486728,-0.8242710879808534,-0.19790434420475408,-0.3977149208511329,-0.8702633699145897,-0.0305654512191553,-0.4683719291780934,-1.2368566444044486,-0.08300959680146776,-0.48786404074961426,-1.4553149272702228,-0.14305844687238392,-0.497263738651419,-1.6502916624996435,-0.19570484523364862,-0.2569469867003829,-0.9652615001884507,-0.0474181640253496,-0.3332923544353748,-1.360594894567421,-0.08095673109510265,-0.3638628619740039,-1.6066859633575432,-0.1380274089959473,-0.39447382006842346,-1.8213924571737536,-0.188747349637692,-0.1109457618942441,-0.9708537895264798,-0.07862071149820442,-0.17291601336520643,-1.3403089408385127,-0.10863502389471491,-0.21124291497665346,-1.5613611155943492,-0.15892012106171233,-0.2563958478777381,-1.7517315437831327,-0.20411856083806126,0.045334960402141675,-0.9080846395786561,-0.12238315654399252,0.0015067832031940907,-1.1933065647765604,-0.15205869553575802,-0.04187643788205859,-1.3727047797071856,-0.17429638858155538,-0.08941595357477952,-1.5268213972687825,-0.19758579607790433,B
0.0,0.0,0.0,-0.21806951643247713,-0.15739258577827028,-0.0809864632290492,-0.32853626027883776,-0.4702147541863131,-0.11786575571377535,-0.2003521546819331,-0.7418239231587155,-0.1550923487555434,-0.0204655661584409,-0.82200505176274,-0.19257564220903808,-0.3981725386364447,-0.8671843242266271,-0.02402413853276892,-0.4695201530722293,-1.2272695684408086,-0.07510248712496229,-0.4897441188431627,-1.4453038514834409,-0.13501938322680207,-0.5007923032302207,-1.6415336995535286,-0.1882469685995302,-0.259946916933763,-0.9647707474139986,-0.040558665052807856,-0.33700737386581664,-1.3532440371603016,-0.07318981739052856,-0.36707152208627103,-1.5987301642334646,-0.12962867458054278,-0.39827823880597923,-1.8162812465010818,-0.17990168854771144,-0.11519808476838093,-0.9724465930587655,-0.07198181545299147,-0.17747561798982442,-1.3343690068862846,-0.10172886316484236,-0.2152659452691098,-1.5530123242390919,-0.15059757487962414,-0.2614367859900587,-1.7456936666176646,-0.19472991233097922,0.04106199919344832,-0.9108485609271867,-0.11636581997466679,-0.0015150357633277696,-1.1877125383278753,-0.14548370001071712,-0.043553503189618564,-1.3625154520308989,-0.16643750028557924,-0.090489411804341,-1.5152622636910578,-0.18880063615423467,B
0.0,0.0,0.0,-0.21856879864902315,-0.15152522053814055,-0.08460727689639606,-0.3301020549711076,-0.4633097699089059,-0.12361929225317456,-0.20376905818454905,-0.739047277394553,-0.16170663791709625,-0.024629381329843023,-0.8241520667887362,-0.1998241358536111,-0.4021559357112197,-0.8661692586472993,-0.031710140010469186,-0.4731042331229161,-1.2312730767202957,-0.08300418107019326,-0.49335148416922037,-1.448781520449793,-0.14253984330538003,-0.5042666068479429,-1.6427259631477384,-0.19493946769351983,-0.2627770556493556,-0.9637822157888767,-0.04551988085813469,-0.339142711370289,-1.3573749060836402,-0.07698880268785863,-0.3690738672977619,-1.6022063341613022,-0.13244385736543826,-0.3994120789052425,-1.8159608199529516,-0.1821649548715527,-0.11768934530985385,-0.9714459184063039,-0.07401880383743274,-0.17957185942854126,-1.337941766397351,-0.10186945295597795,-0.21761900206233878,-1.5576764529199763,-0.1509573527376361,-0.2631891367081287,-1.7462035373086846,-0.1955877415542727,0.038238107026887486,-0.9103574141325695,-0.11559878774339503,-0.004970099599105234,-1.1929495382543942,-0.14328359936267787,-0.04831399145176715,-1.36912424163744,-0.16456607843468055,-0.09635158707143038,-1.518724742108384,-0.18723556204596845,B
0.0,0.0,0.0,-0.21806405066632548,-0.16330001246440934,-0.08676569188921197,-0.3287470357167422,-0.4676769494272331,-0.13290607301641166,-0.20323339557912876,-0.7383173258812398,-0.17845628056209684,-0.022528350163330046,-0.8305421233994611,-0.22430157489853925,-0.3980466422150978,-0.8685625300775472,-0.040401451817299885,-0.4691320325678637,-1.2384487345884825,-0.09728706229069493,-0.4898237218438942,-1.4590210229762444,-0.16004388235950165,-0.5008742133874247,-1.65784846750717,-0.2143398518588373,-0.258175503396157,-0.9644810001835231,-0.05587315751890031,-0.33425701837864064,-1.3632399208590695,-0.09235707780373313,-0.3645899053871713,-1.611123000501745,-0.1511454893071836,-0.395044897274636,-1.8293091560470043,-0.20359971021593085,-0.11142578973059877,-0.9714308028761854,-0.08589569462680695,-0.17168454748454662,-1.3434691058783332,-0.11702735105169779,-0.20998477784352326,-1.5674501554696707,-0.16781280528167983,-0.2557944582569433,-1.7592056924289996,-0.2137598536839006,0.04536705022728411,-0.9084246853462217,-0.12905468162670053,0.002309817293168889,-1.1923795813073275,-0.1581919583623354,-0.0423296913637999,-1.3720823491752092,-0.18005381939481716,-0.09133953714594949,-1.5238180120639075,-0.20339620208437412,B
0.0,0.0,0.0,-0.21860435005600073,-0.1646497590334373,-0.07918435923583592,-0.3259804734145406,-0.4835345172897304,-0.11434108827290748,-0.19846378364297373,-0.7536494345788486,-0.14968388496473112,-0.020527788289132615,-0.836072376778477,-0.1850367393676224,-0.394156667886802,-0.8741257266030402,-0.022418637969856253,-0.46458076078268956,-1.2384864254518433,-0.07218922118826525,-0.48544548239258944,-1.4562358700670914,-0.13053903194740432,-0.49632289691228415,-1.6508726946488135,-0.18176295441509294,-0.25505852382080285,-0.966153782872302,-0.03862663935542079,-0.33163290703457615,-1.3585151493335232,-0.06901601334641255,-0.3637874093179455,-1.603460644675775,-0.12396631776467618,-0.39516746784910367,-1.818137458559847,-0.1725148890883622,-0.10916136707305285,-0.9714089369051643,-0.0693278023895106,-0.17126773291597,-1.3382337749655486,-0.09672500733786792,-0.2097032757611049,-1.559141340856048,-0.14404150905576324,-0.25513898550934433,-1.7509117177834814,-0.18664597313845105,0.047110318641007926,-0.9080352994677195,-0.11274191221314654,0.003872218761056373,-1.1882934183685918,-0.14014414601703767,-0.03856629308901471,-1.3653141620152742,-0.15947506668911648,-0.08463060977898404,-1.5183020050657379,-0.18000285497824914,B
0.0,0.0,0.0,-0.21647496458037407,-0.1531665796455351,-0.0911067126774928,-0.3274125550035732,-0.46565207445973594,-0.13287440208880347,-0.20575977223079775,-0.7476366263340805,-0.17201970235700303,-0.026133637120258253,-0.8407891033909027,-0.20901394154987823,-0.40669595295935285,-0.8685372898497495,-0.033424179785809964,-0.4783528616480733,-1.2371509377576133,-0.08295373993045906,-0.4978026656368456,-1.4541373434328195,-0.1409070357547002,-0.5072392552493411,-1.6470459046238588,-0.19198596156898853,-0.26740346654324115,-0.962652479555668,-0.04237439894537654,-0.3458344626743002,-1.3553690425896026,-0.07121566539121796,-0.37596436011398393,-1.5971854120060829,-0.12443562402406928,-0.4058786500332972,-1.8081498494960573,-0.17283700528305873,-0.12194360221885664,-0.9697775559846563,-0.06654249774039664,-0.18580354127557366,-1.3330260865251606,-0.0914175886370968,-0.22490371438834683,-1.552830432350326,-0.13867073449690373,-0.26947430156447416,-1.7393158950856762,-0.18266971103763016,0.034131171887490014,-0.9113378897074863,-0.10445933655532239,-0.007059892760039068,-1.1869595126667105,-0.12911881993165203,-0.04959975794197902,-1.3613759683896929,-0.14931071492076944,-0.09502776107120768,-1.5103908497360004,-0.17147817649188643,B
0.0,0.0,0.0,-0.2126409034552693,-0.15526073174091942,-0.08518038846445312,-0.3244871146239836,-0.46388145497705846,-0.12774789481576285,-0.20442789056337263,-0.741157610288752,-0.1700179378394962,-0.02917157310774346,-0.8420682628555487,-0.21233335662506322,-0.40080914602823875,-0.868487039745382,-0.034551121760692347,-0.4713482886743568,-1.239065844889758,-0.08874490664405468,-0.49053719417868996,-1.4597584251948488,-0.14964926252748728,-0.4999451021322069,-1.6570119036371846,-0.20282965539656403,-0.26364325975632924,-0.9633324654804096,-0.04982762824469903,-0.3403383807578836,-1.3591805282148326,-0.08444429277248448,-0.3718442847244043,-1.6026366157064875,-0.14114886981064395,-0.4026594687607901,-1.8158724458169095,-0.19180838702229386,-0.11893995526871344,-0.9704060425751495,-0.0798159650654488,-0.18182067766756865,-1.3445896999096458,-0.11065635785840881,-0.22130263221418794,-1.5647478545753621,-0.15937984256515492,-0.2671976944333011,-1.754237035992823,-0.20393379893451696,0.03709216442337861,-0.9085084616826906,-0.12288764654824387,-0.0033880568835816804,-1.1900801891146398,-0.1531633631939403,-0.04639923735059852,-1.3670002845041704,-0.17474710057282897,-0.09452779540219186,-1.5181519889234842,-0.1976467350448944,B
0.0,0.0,0.0,-0.21136491223183,-0.1541400288212674,-0.08570854261412565,-0.322804703718678,-0.46755623564997656,-0.12744417375920458,-0.2009764570932255,-0.7468375040820755,-0.16854346783696986,-0.022468758829193625,-0.8406416682748024,-0.2097791198577309,-0.3980136847221285,-0.8690041204179247,-0.035266204294056885,-0.46790470594874356,-1.2388169624108518,-0.08796097382064853,-0.4877372112133521,-1.4590047385839273,-0.14784736226672138,-0.4981812195879919,-1.6545622300166167,-0.20023406384802628,-0.26019620670687454,-0.9642880208068653,-0.04946258124817316,-0.3357839597742023,-1.3620845428790376,-0.08149154696962652,-0.3674998072561838,-1.6068116984971685,-0.13631754064230037,-0.39843790943367097,-1.8195553410415115,-0.1858104236555837,-0.11503560094658855,-0.971055415014804,-0.07821895633772778,-0.17856325150006722,-1.3437519749873825,-0.10600062464957183,-0.21752627113756526,-1.563949851748828,-0.15334208234003283,-0.2621405699681107,-1.7519925054341947,-0.19726449086722928,0.04053366112904204,-0.908891343891283,-0.12020205189787311,-0.0009292541300453197,-1.1896371976370401,-0.1476251493225801,-0.043669893817945,-1.367372200890763,-0.16773542076736522,-0.09014270090858104,-1.5178810681929944,-0.18981530694431165,B
